left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eye_outer_corner_x,left_eye_outer_corner_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eye_outer_corner_x,right_eye_outer_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y,nose_tip_x,nose_tip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
63,39,32,40,59,40,70,40,39,40,25,41,59,29,78,27,42,26,12,28,45,56,60,72,30,79,45,75,51,79
63,35,28,40,57,35,70,36,37,40,23,41,53,27,76,28,39,31,14,33,48,54,64,72,35,73,48,69,49,79
64,36,30,40,57,36,71,36,39,40,24,41,54,26,77,28,42,31,12,27,49,55,66,75,35,77,45,73,45,82
63,39,32,36,56,40,70,38,39,38,25,35,55,32,82,27,40,31,18,27,44,56,60,78,35,79,45,75,45,85
69,39,29,37,62,40,76,39,39,38,19,37,59,32,76,29,42,31,13,27,50,55,64,72,35,73,51,69,51,79
65,39,32,39,60,40,72,40,39,40,25,40,59,26,76,26,42,32,12,33,50,59,66,72,29,73,45,72,45,81
65,39,32,39,60,40,75,40,39,39,25,41,58,32,82,32,42,31,12,27,50,58,61,78,35,77,45,75,51,85
63,39,32,40,56,40,70,40,38,40,25,41,53,32,82,26,39,32,18,33,47,57,60,76,35,76,51,73,45,82
64,39,28,34,58,40,70,40,36,35,21,35,56,32,77,32,39,28,14,27,46,60,60,72,29,73,51,69,45,83
63,35,30,40,59,35,70,35,39,39,24,41,57,27,76,28,42,31,12,27,50,59,62,78,35,79,45,75,46,85
65,38,28,35,60,38,71,39,36,35,22,36,57,29,76,30,41,26,14,30,50,55,65,78,30,76,46,74,45,84
63,39,32,38,58,40,70,40,39,39,25,39,54,32,80,26,39,32,15,27,44,54,66,72,29,73,47,75,48,85
69,39,26,35,59,40,76,38,39,37,23,36,59,32,77,26,42,31,12,27,50,57,60,72,31,73,51,69,45,79
63,38,29,37,56,39,70,39,37,38,24,37,54,32,80,26,39,31,16,31,45,58,66,72,29,73,48,73,45,81
63,38,29,40,56,37,75,39,37,39,25,41,54,27,80,29,39,31,18,27,44,59,66,76,34,78,51,75,45,83
69,39,28,40,61,40,76,39,33,40,24,41,59,32,81,26,36,32,12,27,44,54,65,74,35,75,51,71,51,81
65,39,30,37,60,40,71,40,38,38,24,38,58,31,78,32,41,29,12,28,50,57,64,78,30,77,45,73,51,83
64,39,30,35,58,40,70,40,38,36,23,36,57,32,76,32,42,29,14,29,49,56,62,75,29,73,50,73,51,81
63,37,29,40,57,37,70,39,39,40,22,41,55,29,76,31,41,31,18,33,50,60,66,72,35,73,45,69,49,79
68,37,30,34,58,40,73,37,38,35,22,35,55,32,79,31,41,30,14,27,45,58,63,76,29,74,45,72,46,84
67,37,32,39,56,38,72,38,38,40,23,39,53,32,78,30,38,32,17,27,47,54,62,74,35,75,45,72,49,80
69,37,26,37,60,38,76,38,34,38,19,38,59,31,77,30,36,31,12,27,44,54,66,72,29,79,46,71,51,79
64,34,32,40,59,36,71,34,39,40,25,41,57,27,77,26,42,32,18,27,50,60,66,76,32,79,46,75,45,85
63,39,29,40,56,40,76,40,38,40,22,41,54,32,76,32,40,32,13,29,50,57,66,76,32,76,45,75,45,85
63,39,31,40,56,39,70,39,37,40,24,41,53,31,77,31,38,32,13,33,45,57,62,73,33,74,45,71,49,80
63,38,32,39,57,39,70,38,39,40,20,40,55,32,76,30,42,32,12,27,50,59,66,78,29,73,45,75,51,85
63,39,32,37,59,40,70,40,39,37,24,38,56,32,76,32,42,30,17,31,49,55,61,75,33,73,49,71,45,80
68,36,30,39,56,35,76,36,37,39,24,39,53,32,82,28,38,32,17,27,45,59,66,75,29,73,49,73,49,83
63,39,28,37,60,40,70,40,39,40,25,38,59,32,76,32,36,32,18,32,50,58,60,76,35,73,51,72,50,82
67,39,32,38,56,40,75,40,38,39,25,38,55,32,80,32,40,32,12,31,47,57,60,78,29,79,47,75,47,82
64,39,26,36,60,39,70,39,39,36,19,36,57,31,82,32,42,27,12,27,50,57,66,72,29,73,45,75,51,79
66,39,32,40,60,40,73,40,39,40,24,41,58,32,78,32,42,30,12,27,50,57,66,72,29,73,47,75,45,83
64,39,32,39,57,40,70,39,39,40,25,40,56,32,76,31,42,32,18,28,47,56,66,72,29,73,45,69,45,85
63,33,32,37,56,35,70,34,39,38,25,38,53,26,76,32,39,29,12,28,50,56,60,77,31,79,47,75,45,85
63,39,32,40,57,40,70,40,39,40,20,40,54,31,79,32,42,29,15,32,49,55,60,72,29,73,51,69,45,79
69,37,31,35,58,38,73,38,33,36,25,36,54,26,78,32,42,32,13,33,48,57,60,74,30,73,45,70,49,81
63,39,30,36,59,40,76,40,39,38,23,37,57,32,76,26,42,29,12,27,48,59,60,76,29,74,45,72,48,82
65,38,31,39,58,39,72,39,38,40,24,41,56,30,81,31,39,30,18,27,47,55,66,72,29,73,48,75,47,85
65,38,31,40,58,39,70,38,38,40,25,41,55,31,82,26,40,32,14,28,46,57,66,74,35,75,45,72,45,81
69,38,32,40,56,40,76,39,39,39,25,41,53,30,79,28,41,30,12,27,44,54,60,78,29,77,45,75,49,85
64,38,31,36,58,39,70,39,35,37,25,37,59,31,81,31,36,29,14,29,44,60,60,73,32,73,47,69,49,79
69,38,27,38,56,40,70,39,36,39,21,38,53,32,77,26,38,31,17,27,44,59,66,76,33,76,45,75,45,83
67,39,29,36,61,39,75,40,39,34,21,37,59,32,82,32,40,28,12,30,49,60,62,78,29,76,51,75,51,84
67,36,32,38,56,38,73,37,39,39,25,39,55,29,82,29,41,30,18,33,46,59,63,73,35,73,49,70,50,80
67,36,26,38,59,37,74,37,39,38,20,39,57,30,81,26,42,30,12,27,48,58,66,78,29,79,51,75,51,85
65,35,27,40,57,35,72,36,38,40,25,41,54,27,81,28,39,32,18,33,50,58,66,75,35,73,51,75,51,84
63,38,27,39,58,39,70,39,39,40,25,40,56,31,79,30,40,32,18,27,50,60,60,78,33,79,51,75,45,85
64,37,29,38,62,37,76,38,34,38,24,39,59,29,82,30,42,30,13,27,50,54,66,72,35,73,51,75,51,85
66,36,31,36,56,38,73,37,36,37,25,37,53,29,81,31,38,29,15,29,44,54,66,72,29,73,48,75,51,85
63,35,30,40,56,37,70,35,38,40,24,41,54,29,76,27,39,32,15,33,50,57,60,72,35,75,45,71,48,81
69,35,30,36,56,36,70,39,38,37,25,41,55,28,76,32,39,30,18,27,45,54,61,72,35,73,49,69,49,79
63,37,31,40,56,37,70,38,37,40,25,41,53,30,80,29,38,32,18,27,45,60,66,75,35,73,50,75,50,85
69,39,26,37,62,40,76,40,33,38,19,38,59,27,76,32,36,30,18,29,44,60,60,78,29,74,45,71,51,85
63,39,32,40,56,40,76,40,39,40,25,41,54,29,82,26,41,30,12,27,44,54,63,78,33,78,50,72,51,81
65,34,29,35,57,35,70,35,36,35,22,38,55,28,76,28,38,29,15,27,47,55,62,72,33,74,46,70,47,80
68,35,28,35,62,36,72,35,33,34,19,38,59,26,82,26,36,26,18,27,50,57,60,78,34,77,51,75,51,84
63,39,32,40,56,40,70,40,37,40,25,41,53,32,76,29,38,32,18,33,44,54,60,72,35,73,51,69,45,79
63,33,28,40,56,34,72,34,35,40,22,41,53,26,80,32,36,32,18,33,48,56,66,73,35,73,51,73,51,81
63,38,31,37,56,38,70,38,37,38,21,37,53,32,78,32,38,31,14,32,45,56,64,72,29,73,45,69,46,85
63,33,32,40,57,34,70,35,37,40,25,41,54,26,76,26,39,32,17,27,49,57,64,73,29,76,45,74,51,83
69,33,31,38,62,34,71,40,33,34,25,39,58,32,79,32,40,32,14,27,48,54,66,72,30,73,45,69,45,79
69,39,31,40,56,34,76,40,35,40,19,35,53,27,76,26,36,32,12,33,44,60,66,73,35,79,45,75,45,85
63,38,32,39,57,39,72,39,39,39,25,41,55,31,82,26,42,31,18,27,48,54,60,78,35,73,49,69,51,84
65,36,27,36,57,38,72,37,36,37,20,37,55,27,82,28,37,28,12,28,45,59,64,76,30,76,45,74,45,84
69,38,26,40,62,38,73,38,33,40,20,41,59,32,82,26,42,32,18,29,50,55,60,78,35,79,51,75,51,85
63,33,30,40,56,34,70,40,37,40,24,41,53,26,76,32,39,32,12,27,50,54,60,72,35,73,51,69,51,79
63,33,28,39,56,34,71,34,33,40,23,40,53,30,82,26,36,32,18,33,44,56,66,72,35,75,45,71,48,81
64,34,26,40,57,35,70,34,39,38,19,41,55,26,82,26,40,30,12,27,50,59,66,72,35,79,45,74,47,85
63,38,32,38,56,39,73,39,38,39,21,40,54,30,78,32,40,31,17,33,46,55,64,72,32,74,46,69,51,80
63,35,31,40,56,36,70,35,37,40,25,41,53,28,78,26,37,32,18,31,47,56,61,73,29,73,45,69,45,79
66,37,30,37,58,37,74,37,37,38,22,38,57,31,82,30,39,32,16,27,48,58,61,74,35,74,48,72,48,81
63,39,29,35,60,40,70,40,39,36,19,37,59,32,81,26,42,27,12,27,50,60,61,73,35,78,51,69,45,84
63,37,31,40,56,37,70,38,33,40,23,41,53,28,79,29,36,32,12,27,44,59,62,74,29,79,51,69,51,79
68,33,31,37,60,34,76,34,39,37,25,39,58,26,82,26,41,30,17,33,49,60,66,72,33,75,47,69,51,85
63,37,30,40,58,34,71,36,39,40,19,41,56,26,82,26,42,32,17,30,47,60,60,72,35,73,48,69,46,79
66,38,32,40,56,38,70,39,34,40,25,41,53,32,76,30,36,32,15,27,50,54,60,72,35,73,45,69,47,79
63,36,27,39,56,37,70,37,34,40,25,40,53,30,76,30,36,32,18,33,44,54,60,72,35,73,49,69,48,79
63,39,32,36,57,40,70,40,37,34,25,37,54,27,76,32,41,26,16,33,48,58,66,73,29,74,47,72,48,82
69,39,32,40,62,34,76,40,39,40,19,41,59,26,76,32,42,32,12,27,47,58,60,78,29,79,49,74,45,79
69,39,32,36,56,40,76,40,36,37,25,36,59,32,76,26,38,29,12,27,44,60,66,78,31,75,45,69,51,85
66,33,31,38,59,34,74,34,33,37,24,38,59,26,76,26,36,30,17,27,46,58,66,78,35,73,45,70,51,85
64,38,26,35,60,40,70,39,39,40,19,36,58,32,77,26,40,32,14,27,50,60,66,72,29,73,49,75,45,85
67,38,31,40,56,38,76,40,37,40,25,41,53,30,81,32,39,32,18,27,45,55,64,72,33,73,51,69,51,79
69,39,26,37,59,40,70,40,39,34,20,37,56,30,76,26,42,26,14,29,49,54,66,76,29,74,45,69,45,85
66,37,30,35,56,39,75,39,37,36,24,35,54,30,82,32,39,27,18,27,44,57,62,72,29,73,45,69,45,79
64,37,29,36,56,38,74,38,36,37,21,37,53,30,82,32,37,32,14,32,44,60,61,78,32,79,46,75,45,85
63,34,30,40,56,35,70,34,37,40,23,41,54,27,80,26,37,31,14,33,50,57,60,74,35,74,51,70,46,81
63,38,27,38,56,38,70,39,35,38,21,39,53,29,79,31,38,28,12,29,46,58,62,75,30,75,45,72,45,81
63,37,28,40,59,38,70,37,39,40,22,41,56,31,76,30,42,30,12,33,50,54,60,75,35,77,48,72,49,82
66,36,29,36,56,36,74,37,36,37,24,37,53,28,79,29,38,29,12,33,44,57,63,77,34,78,48,75,45,84
63,37,31,39,59,37,70,37,39,39,24,40,58,29,82,26,42,31,12,27,50,56,66,72,31,74,45,70,45,79
63,39,32,34,57,40,70,40,39,35,25,35,56,32,82,27,41,28,13,28,44,60,66,72,35,73,45,69,46,79
65,38,28,36,57,39,71,39,35,37,22,37,54,30,76,30,37,29,18,27,45,58,66,73,29,73,45,71,45,85
65,38,30,38,58,39,74,39,36,39,24,39,55,31,81,32,38,31,14,33,45,54,65,74,29,74,45,72,51,82
64,36,28,40,57,37,72,38,34,34,19,41,53,30,80,31,36,27,17,27,44,57,65,72,33,73,51,75,51,84
65,37,29,40,58,38,73,38,36,40,23,40,56,30,80,30,39,32,16,33,48,60,64,78,35,79,48,75,45,85
65,36,32,40,57,37,72,38,37,40,25,41,53,29,82,26,39,32,18,27,44,58,66,75,33,76,45,72,51,80
69,38,27,38,60,34,75,39,33,38,21,39,59,30,78,31,36,30,13,32,48,60,62,72,35,73,45,69,45,85
64,38,30,39,58,39,71,39,38,40,23,40,57,30,78,30,40,31,14,32,50,58,66,72,29,73,45,69,45,80
65,38,30,40,57,39,72,39,36,40,25,41,54,30,82,31,38,32,18,33,47,56,65,72,34,73,45,69,49,80
63,39,27,40,56,40,73,40,33,40,19,40,53,29,80,31,36,32,12,27,48,54,60,75,35,74,47,70,48,81
66,33,31,35,56,40,73,34,38,36,25,36,53,32,76,26,39,32,16,30,45,60,65,77,35,77,46,75,48,84
66,37,27,39,60,38,72,38,34,39,21,40,59,30,79,30,38,32,13,33,49,59,60,73,29,75,45,72,45,81
66,37,32,34,56,37,74,38,37,38,25,35,53,32,82,29,38,31,18,27,44,59,61,78,35,79,51,75,46,85
69,39,30,35,57,40,70,39,38,36,23,37,59,29,76,31,41,27,13,33,46,56,60,77,31,75,45,73,45,83
64,36,30,40,56,38,76,37,37,40,22,41,53,30,82,26,39,32,18,27,44,54,63,76,29,73,50,73,51,84
69,35,26,40,62,36,76,34,39,35,19,41,59,26,82,32,42,31,18,33,50,60,60,78,35,73,45,69,51,79
66,37,28,38,58,37,75,38,34,39,23,39,53,29,82,30,36,31,13,32,44,60,62,78,35,78,51,75,51,85
69,35,32,40,56,35,76,37,38,40,20,41,53,27,76,31,39,32,12,27,44,54,66,76,33,79,45,72,46,81
63,38,32,37,56,38,70,39,37,38,25,38,54,30,81,32,38,29,18,30,44,54,60,73,29,73,46,71,45,80
66,37,28,38,57,38,75,38,38,39,22,40,56,29,82,26,39,30,18,27,46,58,62,73,34,73,47,71,48,80
65,36,31,40,56,36,71,37,34,40,23,41,53,27,82,26,36,32,17,32,44,54,65,78,35,73,51,75,51,85
69,33,32,40,56,40,70,34,36,40,25,41,53,26,76,26,38,31,12,27,44,54,66,72,35,74,45,70,45,79
63,36,32,40,58,37,72,38,36,40,24,41,53,26,76,26,39,26,14,27,47,54,62,75,35,78,48,72,46,83
64,36,29,37,59,37,72,37,39,37,21,39,57,28,79,29,42,28,12,33,50,60,66,72,29,79,51,69,45,85
65,35,29,39,57,40,73,36,34,40,20,39,54,28,80,28,36,32,14,32,44,60,66,72,30,73,49,69,51,79
64,39,28,37,58,40,70,40,39,38,22,39,56,32,82,26,41,31,14,27,47,58,60,78,29,79,46,75,45,85
66,37,32,38,58,38,72,38,38,39,20,38,54,29,76,28,39,29,13,32,44,58,65,72,29,73,47,75,50,85
63,39,30,35,58,40,71,40,38,36,24,36,55,32,76,32,40,28,12,27,44,58,66,72,29,77,45,75,45,85
63,39,31,39,57,40,70,40,35,40,21,39,53,29,82,30,36,32,12,33,44,60,66,72,29,73,45,69,45,79
64,36,29,37,59,37,72,37,39,37,21,39,57,28,79,29,42,28,12,33,50,60,66,72,29,79,51,69,45,85
68,36,29,39,56,34,76,39,38,35,25,41,53,26,82,28,41,26,12,27,44,55,66,72,29,76,45,74,45,83
66,36,30,36,57,37,72,37,37,38,24,38,53,32,82,28,38,32,14,27,47,59,65,74,31,74,48,75,45,81
64,38,30,37,58,39,70,38,39,38,23,38,57,31,76,30,41,32,13,27,49,57,66,73,29,73,50,73,49,82
65,38,32,35,59,39,76,40,39,36,25,36,56,31,76,32,42,28,12,33,49,57,66,74,31,73,45,69,51,83
63,37,31,39,56,38,72,36,34,39,25,40,53,29,79,28,36,32,18,32,44,54,64,72,29,73,48,75,47,85
69,36,30,36,62,37,76,34,38,38,22,37,55,31,82,26,41,30,13,31,49,60,66,78,30,73,45,69,46,85
65,39,30,39,60,40,70,40,38,39,20,41,57,29,76,31,41,28,12,27,50,56,66,74,29,75,45,72,51,81
65,38,28,38,58,38,74,39,37,39,22,39,56,31,81,31,39,31,15,33,49,57,66,72,29,73,45,69,45,85
64,39,27,35,58,40,71,40,35,35,20,36,58,32,76,30,40,29,12,29,46,60,60,72,29,79,51,69,51,79
63,36,32,39,58,37,76,39,39,40,25,40,53,27,82,27,39,26,13,33,44,54,66,72,35,73,45,69,51,79
69,39,32,38,56,39,76,38,37,38,25,38,53,27,82,31,39,29,18,30,44,54,66,74,35,76,45,72,45,82
66,36,28,40,58,37,72,37,37,40,24,41,59,28,80,26,39,32,13,27,48,57,66,72,30,76,45,69,45,82
67,35,27,40,56,37,75,37,34,40,23,41,53,28,82,27,37,32,16,27,44,60,66,72,30,74,45,69,49,85
66,38,32,38,58,39,72,38,38,39,25,39,53,29,79,31,38,29,12,31,44,55,60,72,35,73,51,70,46,79
68,38,32,34,60,39,74,38,39,35,25,35,57,31,79,31,39,26,15,31,46,59,63,72,30,73,49,69,47,79
66,39,32,35,58,40,73,40,39,35,25,35,54,28,82,31,40,27,18,33,50,56,64,75,34,73,51,75,51,85
67,36,32,34,59,37,70,36,39,34,25,35,59,30,77,29,39,26,18,33,49,60,60,72,35,73,47,69,46,79
65,39,32,39,57,40,72,40,39,40,25,40,56,32,79,27,40,31,16,33,47,59,63,78,31,78,45,75,45,85
63,35,30,37,58,36,70,36,37,38,25,38,56,28,76,28,39,30,16,33,49,60,66,72,30,73,45,69,45,85
67,36,29,35,59,37,72,37,37,36,22,36,55,31,78,32,42,30,12,33,50,56,66,72,31,79,45,69,45,85
66,37,31,40,59,37,73,37,38,40,24,41,55,30,80,28,40,32,12,27,49,57,66,77,31,73,50,75,49,85
66,35,27,37,56,36,74,35,35,38,19,38,53,26,82,26,39,30,12,31,47,55,66,75,29,73,45,69,47,85
68,38,27,35,60,39,75,38,35,36,20,36,56,31,82,30,40,29,12,27,46,60,64,74,29,74,45,74,51,83
65,34,30,38,56,35,73,35,35,38,24,39,53,27,82,28,37,30,18,27,44,55,65,72,34,73,46,71,50,85
64,33,28,37,56,34,72,34,34,37,22,37,56,26,82,26,36,30,16,28,46,60,65,78,35,79,51,75,49,85
64,33,29,39,56,35,70,34,37,39,24,39,54,27,76,26,39,32,17,33,48,54,66,72,35,73,46,69,51,81
67,34,26,34,59,36,74,35,33,35,21,35,59,26,80,26,36,26,15,33,45,54,66,73,29,76,45,75,45,85
63,39,30,37,57,39,70,40,39,37,22,39,56,31,82,27,41,29,12,27,46,55,63,72,35,79,46,75,45,85
66,39,29,40,59,40,74,40,38,36,23,41,56,32,82,27,39,32,12,28,48,54,66,73,29,73,48,69,51,82
68,39,28,35,62,39,73,39,35,36,22,36,59,31,81,32,39,28,18,29,50,59,66,77,29,75,51,69,49,79
66,34,32,40,57,40,70,35,39,40,19,40,54,27,76,27,40,32,18,30,50,60,60,72,29,73,46,69,45,79
65,36,28,35,58,37,71,37,37,35,22,36,56,32,76,29,37,29,12,30,47,58,60,78,29,76,45,75,47,85
65,33,27,34,60,34,71,34,39,40,25,41,53,26,79,32,42,32,12,27,50,60,60,76,35,77,50,75,50,84
63,33,32,37,56,34,70,34,37,38,25,38,53,26,76,26,39,28,18,31,45,54,60,77,35,73,51,72,51,80
69,37,27,40,57,40,72,37,39,40,25,40,56,28,77,30,40,31,18,33,48,54,64,73,35,73,49,71,49,81
66,38,29,37,59,39,73,39,36,38,22,38,57,31,78,31,38,31,14,31,48,59,62,73,35,74,47,72,47,81
67,35,27,39,60,36,73,35,33,39,20,41,58,28,77,27,41,31,18,32,50,60,66,74,32,77,45,75,45,83
63,39,32,38,57,40,71,40,39,38,24,39,56,32,82,27,41,30,18,30,44,59,66,72,32,73,46,69,51,79
67,36,29,34,61,36,74,36,36,34,22,35,57,26,80,27,37,32,12,33,45,60,60,77,34,77,45,75,45,84
63,35,30,37,56,36,70,36,36,38,25,37,55,28,80,26,36,32,18,29,46,54,62,72,35,73,46,69,48,79
67,36,30,37,56,36,73,37,36,38,24,38,53,28,80,29,38,30,18,28,44,54,66,72,31,73,49,75,48,85
64,36,30,36,58,37,71,37,38,37,22,37,56,30,76,30,42,28,12,30,50,59,65,73,29,74,45,75,45,85
67,35,27,36,60,37,70,39,35,36,19,36,59,29,76,32,37,28,12,27,50,60,60,78,35,79,51,75,51,85
63,37,32,40,56,38,70,39,36,40,19,35,54,30,80,27,37,32,17,33,50,60,66,77,35,73,51,75,48,85
64,35,30,40,56,36,70,36,37,40,25,41,54,27,81,29,38,32,18,33,47,56,60,72,35,73,48,69,46,79
63,33,28,40,58,34,70,34,34,40,25,41,53,27,76,32,36,32,17,33,45,56,66,75,35,74,51,70,46,80
66,37,29,37,58,37,74,37,36,37,20,38,59,28,81,29,37,30,12,27,44,58,66,77,31,78,45,75,51,85
66,36,30,40,57,37,73,37,36,40,24,41,54,26,79,29,36,26,18,33,49,56,66,72,34,75,46,71,45,80
68,37,30,37,57,40,75,38,38,39,24,38,54,32,81,32,41,32,14,33,47,55,66,72,30,73,49,75,49,85
69,38,30,34,60,38,76,39,36,36,25,35,53,31,82,27,38,30,18,27,44,58,66,76,30,74,45,72,51,82
63,39,28,35,62,40,70,40,39,36,20,35,59,32,76,31,42,28,12,27,50,58,60,77,29,76,50,74,45,83
63,38,31,40,56,38,70,38,37,40,25,41,53,26,76,31,38,32,14,33,47,57,61,75,35,77,51,72,51,82
68,37,32,35,56,40,76,39,37,35,25,35,53,31,81,28,39,27,13,33,44,56,62,74,35,74,51,71,51,80
63,34,26,37,56,34,70,35,36,37,19,37,53,27,82,29,36,28,18,27,45,60,62,72,34,73,46,69,47,79
63,34,26,34,56,34,70,35,33,34,19,35,53,32,80,32,36,32,18,27,45,58,60,73,29,79,51,69,51,79
66,39,32,40,56,40,70,39,37,40,25,41,53,32,76,32,37,32,18,27,44,57,65,72,33,73,48,69,49,79
68,38,32,39,56,38,75,38,39,40,25,40,59,26,76,31,39,26,15,28,44,56,65,72,30,73,47,72,45,79
68,37,29,34,61,37,75,38,36,34,19,35,59,28,80,29,38,26,12,27,44,56,64,74,29,73,51,70,51,79
66,34,28,35,60,35,72,35,34,36,21,36,54,27,76,26,36,26,12,29,50,60,62,72,35,73,46,69,50,79
64,39,31,34,62,40,70,40,39,34,23,35,59,32,76,32,42,26,17,30,50,57,60,72,35,78,48,75,46,85
69,34,31,38,59,34,72,34,37,39,25,39,53,26,77,26,39,32,17,29,48,54,66,72,35,73,49,69,51,79
63,36,27,40,58,36,74,37,36,40,24,41,55,28,80,28,37,32,17,32,50,60,60,74,29,76,49,69,45,82
64,37,32,37,57,39,70,37,38,37,25,38,56,28,76,28,41,29,12,30,49,58,66,72,29,73,45,69,45,85
63,38,31,39,56,39,70,39,38,38,25,40,53,32,76,26,38,32,18,27,44,56,61,72,32,73,51,69,50,79
64,39,28,34,58,40,76,40,39,36,21,35,57,32,77,27,42,31,18,33,44,60,62,72,29,75,51,69,51,85
69,33,26,39,61,34,74,34,33,39,20,40,53,32,78,29,36,29,16,29,50,55,66,78,32,73,51,75,49,85
69,39,32,34,58,40,76,40,39,35,23,35,55,32,81,30,41,26,15,27,46,60,66,76,29,74,45,69,45,85
69,35,29,40,56,35,76,36,36,40,25,41,53,26,82,26,37,32,12,27,44,58,60,75,29,76,51,73,45,79
68,33,26,37,60,34,75,34,39,34,19,38,57,28,82,29,42,26,18,27,50,54,60,72,33,73,51,69,49,79
64,34,28,40,56,35,71,35,35,40,21,41,54,27,78,27,37,32,14,33,44,59,66,74,35,77,45,73,51,83
66,36,26,40,58,37,73,36,34,40,19,41,54,28,79,29,40,31,12,27,50,57,66,73,35,76,45,72,45,82
63,33,26,36,61,34,70,34,33,38,24,37,59,30,82,30,42,26,18,27,46,58,60,78,29,76,48,75,50,85
64,39,31,40,56,40,70,40,38,40,25,41,54,32,78,32,39,32,18,27,47,60,65,77,35,78,47,75,46,85
63,35,32,35,58,36,70,35,38,37,25,35,56,29,76,28,39,29,18,28,50,60,60,72,35,73,51,69,45,79
69,33,32,38,62,37,76,34,39,39,25,40,59,26,82,29,42,32,18,33,45,60,60,78,35,79,51,75,51,85
66,37,31,40,56,37,70,38,37,40,25,41,53,26,76,28,37,31,17,33,44,59,66,75,35,79,46,75,45,84
63,35,32,37,56,36,71,36,38,38,25,38,53,27,80,28,38,29,18,30,46,54,60,72,35,73,45,69,48,79
65,38,29,34,58,39,70,39,39,40,22,35,57,30,76,30,42,26,16,27,49,56,62,72,29,73,46,72,45,81
63,39,29,40,56,40,70,40,37,40,22,41,53,31,76,32,38,32,15,33,44,55,60,78,35,79,46,75,45,84
69,39,31,40,56,40,76,40,39,39,25,41,55,27,76,30,41,26,18,28,44,54,60,73,34,73,47,69,47,79
66,39,32,36,61,40,71,40,39,36,25,37,59,32,82,26,40,28,12,27,47,55,60,75,35,74,46,71,45,82
64,38,32,40,56,39,70,39,37,40,19,41,54,32,82,26,38,32,18,33,45,57,65,72,35,73,46,69,51,82
67,39,29,34,60,40,73,40,33,34,24,35,59,31,79,32,42,26,18,33,46,55,60,72,29,73,45,73,45,81
63,39,32,38,57,39,70,39,39,40,25,39,55,31,81,32,42,32,15,33,49,54,60,77,29,73,46,75,45,84
64,38,30,34,59,39,71,38,38,36,23,35,58,32,76,31,41,32,18,27,49,56,66,77,33,73,51,73,45,79
65,38,32,35,57,39,73,39,37,36,22,35,54,31,82,32,39,28,15,28,44,55,66,72,35,79,45,75,45,85
67,38,28,36,60,38,75,39,36,36,22,37,55,29,79,31,42,29,17,29,46,55,66,72,31,79,45,69,45,85
67,39,28,40,59,40,70,40,33,40,19,41,57,32,76,32,36,29,12,33,50,54,60,72,29,79,51,69,45,85
69,36,32,34,56,36,70,37,38,35,24,36,53,26,76,28,40,26,18,28,45,57,60,78,35,79,45,75,46,85
63,35,32,40,56,35,71,35,38,40,25,41,53,26,76,26,38,30,12,27,45,55,66,72,32,75,45,70,45,83
63,37,32,40,59,35,70,37,35,40,19,41,56,26,78,28,42,32,12,32,50,57,62,78,35,76,45,71,45,80
63,39,32,38,56,40,70,40,36,39,25,39,53,32,76,32,38,30,17,33,44,58,61,72,35,79,45,74,45,81
66,38,30,40,56,39,73,39,34,40,25,41,53,31,79,30,36,32,18,27,44,59,66,72,30,73,50,75,45,79
63,39,32,40,56,40,70,40,36,40,25,41,54,32,76,29,38,32,18,33,44,59,60,76,29,79,45,75,51,83
68,39,30,37,59,40,72,40,37,37,23,37,55,32,76,32,39,30,14,30,47,60,66,72,29,73,47,75,45,81
69,39,29,38,56,40,70,40,39,39,22,39,54,30,77,31,39,29,12,33,46,60,66,72,29,73,45,69,48,79
63,36,32,39,60,37,70,37,39,38,25,40,58,30,76,29,42,32,14,27,50,56,60,74,35,73,51,69,51,79
63,37,29,40,56,38,71,37,36,40,24,41,53,31,79,28,36,32,18,27,44,54,60,72,35,73,45,69,46,79
63,38,27,38,57,38,70,39,38,35,21,39,56,31,80,26,40,30,14,27,47,58,60,78,32,79,47,75,45,85
63,35,31,35,56,38,70,36,37,36,24,36,54,32,82,27,39,29,12,33,50,60,60,78,29,79,46,75,45,85
67,37,32,35,57,39,73,37,37,36,25,36,55,30,80,29,39,28,12,29,44,60,66,72,29,73,47,75,47,85
68,39,30,36,56,39,74,40,37,37,23,36,53,32,76,32,39,30,12,27,44,60,66,72,35,73,45,69,51,81
64,37,27,40,57,38,71,37,38,40,19,41,56,32,82,26,39,32,12,33,48,59,66,75,31,76,46,75,45,83
64,36,31,40,56,37,76,38,36,40,25,41,53,28,76,28,37,30,12,33,44,57,66,78,31,79,45,74,45,85
64,35,31,40,57,36,71,36,38,40,25,41,53,27,76,27,39,32,18,28,50,60,60,77,35,73,51,74,50,85
69,37,32,40,60,38,76,37,38,40,21,38,54,32,82,26,38,32,15,27,47,56,66,72,29,73,45,69,45,79
